Loyalty Number,activity_ratio,booking_trend,recency_at_end_of_2017,total_flights_2017,distance_2017,redeem_ratio,points_per_flight,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,churn
606026,0.9166666666666666,0.6363636363636364,0.0,27.0,40394.0,0.01247679168213888,1442.642857142857,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,55207.0,Single,Star,4110.62,Standard,2015,7,0
460291,0.5,-0.46153846153846156,0.0,18.0,34272.0,0.0,1803.7894736842106,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,55476.0,Divorced,Star,4111.2,Standard,2015,9,0
743001,0.16666666666666666,-0.3333333333333333,1.0,8.0,10682.0,0.036787419264251615,1186.888888888889,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2017,5,0
869799,0.25,1.0,1.0,7.0,7485.0,0.0,935.625,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,79533.0,Married,Star,4111.89,Standard,2015,3,0
520321,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,London,M5B 3E4,Female,Doctor,237245.0,Married,Star,4112.84,Standard,2015,9,0
279419,0.625,1.5833333333333333,1.0,41.0,69113.0,0.019590820962467805,1645.547619047619,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,College,73455.0,Single,Star,4117.37,Standard,2013,7,0
170585,0.5833333333333334,-0.2727272727272727,2.0,17.0,27484.0,0.014735310169183191,1526.888888888889,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2013,8,0
188340,0.5,1.1428571428571428,0.0,20.0,21772.0,0.04556101593716989,1036.7619047619048,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2017,4,0
670817,0.6666666666666666,0.09090909090909091,0.0,21.0,30421.0,0.02241798698310433,1382.7727272727273,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,82675.0,Single,Star,4118.59,Standard,2016,12,0
509513,0.6666666666666666,3.4,0.0,25.0,51305.0,0.01122675710443223,1973.2692307692307,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,4121.25,Standard,2012,12,0
779247,0.5833333333333334,1.0,0.0,25.0,30732.0,0.0,1182.0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,86987.0,Married,Star,4122.57,Standard,2012,9,0
111255,0.75,2.1666666666666665,0.0,23.0,31829.0,0.0,1326.2083333333333,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,70272.0,Married,Star,4122.96,Standard,2013,3,0
763061,0.3333333333333333,2.3333333333333335,0.0,11.0,21633.0,0.023805121567902376,1802.75,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,56845.0,Married,Star,4126.61,Standard,2014,4,0
766335,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,67756.0,Married,Aurora,7482.49,2018 Promotion,2018,2,0
428919,0.5833333333333334,0.0,0.0,16.0,24503.0,0.0,1441.3529411764705,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,58209.0,Divorced,Star,4139.9,Standard,2015,7,0
139863,0.5,0.0,2.0,16.0,33709.0,0.025422723227528924,1982.8823529411766,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67223.0,Married,Star,4142.56,Standard,2015,10,0
695755,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79088.0,Married,Star,4144.87,Standard,2012,4,0
355331,0.8333333333333334,-0.2631578947368421,1.0,31.0,42129.0,0.045454545454545456,1316.53125,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,73455.0,Divorced,Star,4145.02,Standard,2013,7,0
578837,0.8333333333333334,-0.23076923076923078,0.0,21.0,30059.0,0.023419827012641385,1366.3181818181818,Canada,Ontario,Toronto,P5S 6R4,Male,College,73455.0,Single,Star,4152.65,Standard,2012,5,0
603248,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Married,Star,4157.7,Standard,2016,2,0
467182,0.5833333333333334,-0.5882352941176471,2.0,22.0,34096.0,0.0,1482.4347826086957,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,102347.0,Married,Star,4160.02,Standard,2013,12,1
601407,0.25,-0.14285714285714285,5.0,11.0,13832.0,0.0,1152.6666666666667,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,72809.0,Married,Star,4165.17,Standard,2015,9,0
700871,0.75,0.8888888888888888,0.0,24.0,30458.0,0.0,1218.32,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,74567.0,Married,Star,4165.25,Standard,2015,12,0
203809,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T3G 6Y6,Female,High School or Below,54160.0,Married,Star,4165.35,Standard,2012,7,0
705589,0.75,-0.06666666666666667,0.0,27.0,42659.0,0.0,1523.5357142857142,Canada,Ontario,Toronto,P1L 8X8,Female,College,73455.0,Single,Star,4165.99,Standard,2012,5,0
354438,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Married,Star,4167.09,Standard,2018,9,0
746060,0.8333333333333334,0.9,0.0,27.0,40740.0,0.010333570604550698,1455.0,Canada,British Columbia,Victoria,V10 6T5,Male,College,73455.0,Married,Star,4167.09,Standard,2014,4,0
469718,0.6666666666666666,0.875,0.0,21.0,21161.0,0.027596635478688215,961.8636363636364,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,73544.0,Married,Star,4167.42,Standard,2013,1,0
164429,0.6666666666666666,-0.5263157894736842,1.0,26.0,34731.0,0.025624784060808477,1286.3333333333333,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2012,9,0
708373,0.5,0.3333333333333333,1.0,19.0,24055.0,0.0,1202.75,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,57852.0,Single,Star,4169.36,Standard,2017,3,0
225088,0.4166666666666667,7.0,0.0,16.0,26880.0,0.0,1581.1764705882354,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,97991.0,Married,Star,4170.34,Standard,2015,9,0
100214,0.3333333333333333,2.0,0.0,10.0,18186.0,0.04734150767031396,1653.2727272727273,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,63253.0,Married,Star,4170.57,Standard,2015,8,0
459999,0.16666666666666666,6.0,1.0,6.0,10938.0,0.0,1562.5714285714287,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,53465.0,Single,Star,4170.69,Standard,2017,9,0
553936,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,53465.0,Single,Star,4170.69,Standard,2014,12,0
268128,0.6666666666666666,-0.6875,1.0,19.0,22571.0,0.043948254474570264,1128.55,Canada,Ontario,Toronto,P1W 1K4,Female,High School or Below,47663.0,Married,Star,4177.88,Standard,2013,1,0
930584,0.5833333333333334,0.7142857142857143,0.0,17.0,22099.0,0.021176470588235293,1227.7222222222222,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,4185.76,Standard,2015,7,0
327796,0.16666666666666666,6.0,1.0,6.0,13630.0,0.0,1947.142857142857,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Star,4191.06,Standard,2017,6,0
947467,0.5,0.1111111111111111,0.0,17.0,26908.0,0.0,1494.888888888889,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,49937.0,Married,Star,4196.43,Standard,2015,2,0
743510,0.25,0.0,3.0,8.0,11922.0,0.0,1324.6666666666667,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,73455.0,Single,Star,4196.65,Standard,2016,5,0
580324,0.4166666666666667,-0.2857142857142857,1.0,10.0,20215.0,0.05386822318955283,1837.7272727272727,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,61113.0,Married,Star,4198.03,Standard,2013,6,0
845613,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,54297.0,Married,Star,4198.03,Standard,2018,10,0
645919,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,66297.0,Divorced,Aurora,7484.31,2018 Promotion,2018,3,0
423324,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,69599.0,Divorced,Star,4200.37,Standard,2017,12,0
101945,0.5833333333333334,-0.38461538461538464,1.0,19.0,34441.0,0.0,1722.05,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,86098.0,Married,Star,4202.66,Standard,2013,11,0
713636,0.6666666666666666,0.875,0.0,21.0,29064.0,0.0,1321.090909090909,Canada,Ontario,London,M5B 3E4,Male,Doctor,48109.0,Married,Star,4212.8,Standard,2014,8,0
302509,0.3333333333333333,11.0,0.0,11.0,19282.0,0.0,1606.8333333333333,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Doctor,74238.0,Married,Star,4213.92,Standard,2017,3,0
789421,0.5833333333333334,1.4,0.0,15.0,20138.0,0.0,1258.625,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Single,Star,4217.86,Standard,2016,11,0
914255,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Single,Star,4217.86,Standard,2015,11,0
675879,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,78617.0,Married,Aurora,8000.55,2018 Promotion,2018,2,0
404426,0.3333333333333333,0.4,0.0,10.0,18661.0,0.026899582038366735,1696.4545454545455,Canada,British Columbia,Vancouver,V6E 3D9,Female,Doctor,99696.0,Married,Star,4223.27,Standard,2014,9,0
260106,0.16666666666666666,-0.8571428571428571,9.0,6.0,10579.0,0.0,1511.2857142857142,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,88876.0,Single,Star,4228.25,Standard,2013,6,0
827194,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,71450.0,Married,Aurora,8255.76,2018 Promotion,2018,3,0
438023,0.3333333333333333,-0.8181818181818182,1.0,11.0,16378.0,0.0,1364.8333333333333,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,73455.0,Married,Star,4228.73,Standard,2013,1,0
397518,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2018,1,1
645742,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,76056.0,Married,Star,4235.18,Standard,2014,8,0
872932,0.5833333333333334,0.5714285714285714,1.0,16.0,23207.0,0.019303688383316097,1365.1176470588234,Canada,Quebec,Montreal,H2Y 2W2,Male,High School or Below,72685.0,Married,Star,4236.3,Standard,2015,3,0
407945,0.8333333333333334,0.36363636363636365,0.0,24.0,47018.0,0.011399646951232481,1880.72,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,75108.0,Married,Star,4236.47,Standard,2012,12,0
211714,0.8333333333333334,0.07142857142857142,0.0,27.0,36945.0,0.036593947923997186,1319.4642857142858,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,103572.0,Married,Star,4236.84,Standard,2015,6,0
410982,0.5833333333333334,0.7777777777777778,0.0,23.0,32411.0,0.024898185857089968,1350.4583333333333,Canada,Ontario,Trenton,K8V 4B2,Male,Master,132353.0,Married,Star,4237.37,Standard,2017,2,0
905213,0.3333333333333333,1.4,0.0,15.0,23296.0,0.05296819332961326,1456.0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Master,132353.0,Married,Star,4237.37,Standard,2015,10,0
147898,0.5833333333333334,0.0,3.0,20.0,31656.0,0.04558233566035948,1507.4285714285713,Canada,Quebec,Tremblant,H5Y 2S9,Female,High School or Below,59849.0,Divorced,Star,4241.64,Standard,2012,8,0
530105,0.08333333333333333,1.0,0.0,1.0,976.0,0.0,488.0,Canada,Ontario,London,M5B 3E4,Male,College,73455.0,Single,Star,4242.69,Standard,2017,11,1
610946,0.75,-0.16666666666666666,0.0,20.0,25101.0,0.05652936021034181,1195.2857142857142,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,56947.0,Married,Star,4244.47,Standard,2016,12,0
383108,0.4166666666666667,3.6666666666666665,1.0,15.0,16553.0,0.0,1034.5625,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2012,6,0
836343,0.4166666666666667,2.0,0.0,22.0,26136.0,0.02138730535256533,1136.3478260869565,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,64497.0,Married,Star,4247.68,Standard,2017,4,0
110262,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52267.0,Married,Aurora,9427.68,2018 Promotion,2018,2,0
585357,0.9166666666666666,0.07692307692307693,0.0,25.0,36315.0,0.00963762528912876,1396.7307692307693,Canada,Quebec,Quebec City,G1B 3L5,Male,College,73455.0,Single,Star,4250.28,Standard,2016,10,0
784804,0.3333333333333333,0.25,0.0,7.0,10894.0,0.0,1361.75,Canada,Alberta,Banff,T4V 1D4,Female,College,73455.0,Single,Star,4250.28,Standard,2015,8,0
719633,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,52109.0,Divorced,Star,4250.78,Standard,2016,12,0
715764,0.5,0.125,0.0,15.0,24871.0,0.058137664844001284,1554.4375,Canada,Manitoba,Winnipeg,R3R 3T4,Male,College,73455.0,Single,Star,4253.28,Standard,2016,8,0
753473,0.6666666666666666,0.6,0.0,24.0,30753.0,0.0,1230.12,Canada,Ontario,Toronto,M2M 7K8,Female,Doctor,70996.0,Single,Star,4254.62,Standard,2013,7,0
980856,0.6666666666666666,0.16666666666666666,0.0,24.0,46509.0,0.0,1860.36,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Doctor,70996.0,Single,Star,4254.62,Standard,2015,2,0
271660,0.5,-0.7,3.0,11.0,15280.0,0.0,1273.3333333333333,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Married,Star,4270.03,Standard,2015,4,0
342980,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,69086.0,Single,Aurora,19480.5,2018 Promotion,2018,2,0
830547,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,51111.0,Single,Star,4271.2,Standard,2018,5,0
264936,0.5833333333333334,0.3,0.0,21.0,26221.0,0.0,1191.8636363636363,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Single,Star,4272.81,Standard,2013,8,0
436498,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Single,Star,4272.81,Standard,2013,11,0
976513,0.6666666666666666,-0.15384615384615385,0.0,22.0,29253.0,0.02365488480207835,1271.8695652173913,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,92067.0,Married,Star,4273.59,Standard,2014,8,0
828776,0.3333333333333333,1.75,0.0,13.0,17278.0,0.0,1234.142857142857,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,60899.0,Married,Star,4274.62,Standard,2017,5,0
240362,0.5,2.6666666666666665,0.0,12.0,21824.0,0.0,1678.7692307692307,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,58756.0,Married,Star,4276.36,Standard,2014,10,0
137845,0.9166666666666666,0.3333333333333333,0.0,26.0,44013.0,0.0,1630.111111111111,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,88445.0,Married,Star,4277.27,Standard,2013,6,0
430569,0.6666666666666666,0.07692307692307693,0.0,25.0,37499.0,0.02736,1442.2692307692307,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,87462.0,Married,Star,4277.56,Standard,2016,10,0
317001,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,61809.0,Married,Star,4282.95,Standard,2018,8,0
625870,0.6666666666666666,0.0,0.0,20.0,32197.0,0.0,1533.1904761904761,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2013,8,0
660554,0.16666666666666666,6.0,0.0,6.0,10301.0,0.07018054746651135,1471.5714285714287,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2017,10,0
917630,0.4166666666666667,-0.1,0.0,17.0,28334.0,0.0,1574.111111111111,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,61809.0,Married,Star,4282.95,Standard,2016,12,0
670686,0.5833333333333334,-0.5,0.0,16.0,24209.0,0.0,1424.0588235294117,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,73455.0,Single,Star,4291.06,Standard,2018,5,0
717660,0.4166666666666667,0.2,4.0,9.0,12665.0,0.0,1266.5,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Single,Star,4293.01,Standard,2015,3,0
450621,0.5,-0.14285714285714285,3.0,11.0,13865.0,0.029352372710226452,1155.4166666666667,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,77083.0,Married,Star,4296.6,Standard,2015,3,0
939562,0.6666666666666666,-0.5263157894736842,1.0,26.0,33523.0,0.011931750387781888,1241.5925925925926,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,95467.0,Married,Star,4297.02,Standard,2016,12,0
135250,0.5,1.3333333333333333,0.0,18.0,25739.0,0.014141414141414142,1354.6842105263158,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,88089.0,Married,Star,4298.66,Standard,2013,8,0
714555,0.8333333333333334,-0.35294117647058826,0.0,26.0,40243.0,0.01585329490110327,1490.4814814814815,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,64387.0,Divorced,Star,4299.84,Standard,2013,8,0
947868,0.5833333333333334,-0.14285714285714285,1.0,24.0,44709.0,0.009863565197942294,1788.36,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,96733.0,Married,Star,4300.9,Standard,2012,5,0
573661,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,86098.0,Single,Star,4303.64,Standard,2018,8,0
228580,0.5833333333333334,1.4,0.0,15.0,17355.0,0.10405623415533533,1084.6875,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,54643.0,Single,Star,4305.79,Standard,2012,5,0
557500,0.5833333333333334,3.75,0.0,21.0,26593.0,0.01233360908475596,1208.7727272727273,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,49606.0,Married,Star,4305.81,Standard,2015,11,0
238233,0.5,0.6666666666666666,0.0,14.0,17926.0,0.0,1195.0666666666666,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85577.0,Married,Star,4307.42,Standard,2017,4,0
979309,0.5833333333333334,-0.4117647058823529,3.0,25.0,42859.0,0.007909472701819879,1648.423076923077,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,63654.0,Single,Star,4312.77,Standard,2013,3,0
342483,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Calgary,T3E 2V9,Male,College,73455.0,Single,Aurora,23706.11,2018 Promotion,2018,3,0
833569,0.16666666666666666,5.0,1.0,5.0,5194.0,0.0,865.6666666666666,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,73455.0,Single,Star,4314.07,Standard,2017,9,0
120046,0.16666666666666666,6.0,0.0,6.0,7816.0,0.0,1116.5714285714287,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,56411.0,Married,Star,4314.17,Standard,2017,7,0
816881,0.75,-0.4666666666666667,2.0,21.0,23950.0,0.01887186338774999,1088.6363636363637,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,56411.0,Married,Star,4314.17,Standard,2018,6,0
717700,0.6666666666666666,-0.26666666666666666,1.0,24.0,31173.0,0.0,1246.92,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,62093.0,Married,Star,4315.79,Standard,2015,9,0
384146,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Alberta,Peace River,T9O 2W2,Female,High School or Below,48890.0,Married,Nova,2790.23,2018 Promotion,2018,4,1
245465,0.6666666666666666,-0.23076923076923078,2.0,21.0,26269.0,0.0375713741910925,1194.0454545454545,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Doctor,69818.0,Married,Star,4319.15,Standard,2015,8,0
510372,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Female,College,73455.0,Divorced,Star,4322.24,Standard,2018,7,0
709920,0.6666666666666666,0.4444444444444444,1.0,20.0,21744.0,0.023269717176362382,1035.4285714285713,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,82427.0,Married,Star,4327.1,Standard,2013,1,0
156031,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,84981.0,Married,Star,4328.37,Standard,2014,12,0
143784,0.75,0.3333333333333333,1.0,26.0,38649.0,0.030323415265200517,1431.4444444444443,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2013,1,0
602176,0.5,2.0,1.0,14.0,25890.0,0.02070217450079178,1726.0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,8,1
870998,0.75,0.6,0.0,24.0,36592.0,0.015112179925122291,1463.68,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76159.0,Married,Star,4330.39,Standard,2016,4,0
958224,0.6666666666666666,0.7,0.0,25.0,39485.0,0.010991237400597681,1518.6538461538462,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,76159.0,Married,Star,4330.39,Standard,2015,12,0
837628,0.4166666666666667,3.6666666666666665,0.0,15.0,20787.0,0.03097941119876852,1299.1875,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,60928.0,Married,Star,4330.77,Standard,2014,10,0
395460,0.75,0.8,0.0,26.0,44598.0,0.024103679454696294,1651.7777777777778,Canada,Alberta,Edmonton,T9G 1W3,Male,College,73455.0,Single,Star,4330.8,Standard,2013,12,0
136547,0.3333333333333333,-0.7272727272727273,4.0,12.0,11153.0,0.0,857.9230769230769,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2012,9,0
780631,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,92131.0,Married,Star,4331.46,Standard,2018,11,0
166712,0.6666666666666666,-0.6666666666666666,0.0,22.0,31140.0,0.0,1353.9130434782608,Canada,Saskatchewan,Regina,S1J 3C5,Male,Master,114551.0,Single,Star,4334.06,Standard,2014,8,0
217695,0.5833333333333334,0.6,0.0,24.0,40975.0,0.010811206559937524,1639.0,Canada,Ontario,Trenton,K8V 4B2,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,9,0
263707,0.25,0.5,0.0,3.0,3858.0,0.12542109354755118,964.5,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Master,114551.0,Single,Star,4334.06,Standard,2014,5,0
638368,0.5833333333333334,0.0,0.0,18.0,25102.0,0.0,1321.157894736842,Canada,Quebec,Montreal,H2T 2J6,Male,Master,114551.0,Single,Star,4334.06,Standard,2013,11,0
695529,0.6666666666666666,0.3,1.0,21.0,25002.0,0.02787665480142383,1136.4545454545455,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,114551.0,Single,Star,4334.06,Standard,2012,12,0
871203,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Toronto,M1R 4K3,Male,Master,114551.0,Single,Star,4334.06,Standard,2017,12,0
915571,0.16666666666666666,-0.3333333333333333,5.0,3.0,5803.0,0.0,1450.75,Canada,British Columbia,Victoria,V10 6T5,Male,Master,114551.0,Single,Star,4334.06,Standard,2015,7,0
642109,0.6666666666666666,-0.2857142857142857,2.0,22.0,28473.0,0.017278921121022688,1237.9565217391305,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,94908.0,Married,Star,4335.35,Standard,2014,2,0
833701,0.8333333333333334,0.0,0.0,28.0,41081.0,0.02619151940022394,1416.5862068965516,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,4340.86,Standard,2014,2,0
275442,0.5833333333333334,0.8571428571428571,0.0,18.0,27927.0,0.0,1469.842105263158,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2016,1,0
374345,0.75,0.3076923076923077,1.0,28.0,44930.0,0.030290890476508424,1549.3103448275863,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2015,10,0
384825,0.8333333333333334,0.36363636363636365,0.0,24.0,39251.0,0.011693671660042801,1570.04,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2012,8,0
559233,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,87262.0,Married,Star,4349.31,Standard,2018,7,0
564650,0.6666666666666666,-0.3333333333333333,0.0,23.0,36646.0,0.03771113597293094,1526.9166666666667,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,87262.0,Married,Star,4349.31,Standard,2013,8,0
